idstatefrom,idaction,idstateto,probability,reward
5,5,7,0.1975999999999965,64.00000000000017
5,5,8,0.2090999999999953,64.00000000000021
5,5,9,0.1628999999999999,64.00000000000011
5,5,10,0.0974000000000027,64.00000000000001
5,5,11,0.0472000000000007,64.00000000000001
5,5,12,0.0152000000000001,64.00000000000021
5,5,13,0.0043,64.00000000000011
5,5,14,0.0008,64.0000000000001
6,1,3,0.0004999999999999,975.0
6,1,4,0.0006999999999999,975.0
6,1,5,0.0018999999999999,975.0
6,1,6,0.0053999999999999,975.0000000000002
6,1,7,0.0153999999999997,975.0000000000032
6,1,8,0.0253999999999995,975.0000000000048
6,1,9,0.0462999999999996,974.9999999999952
6,1,10,0.0732,974.9999999999824
6,1,11,0.0914000000000002,974.9999999999786
6,1,12,0.1108000000000005,974.9999999999786
6,1,13,0.1256000000000006,974.9999999999792
6,1,14,0.1275000000000004,974.9999999999808
6,1,15,0.1156000000000005,974.9999999999786
6,1,16,0.0961000000000003,974.9999999999784
6,1,17,0.0677999999999999,974.999999999985
6,1,18,0.0411999999999995,974.9999999999984
6,1,19,0.0270999999999994,975.0000000000048
6,1,20,0.0153999999999997,975.0000000000032
6,1,21,0.0069999999999999,974.9999999999995
6,1,22,0.0027999999999999,975.0000000000006
6,1,23,0.0015999999999999,975.0
6,1,24,0.0010999999999999,975.0
6,1,25,0.0001999999999999,975.0
6,2,2,0.0063999999999999,174.99999999999994
6,2,3,0.0230999999999995,175.00000000000057
6,2,4,0.0479999999999996,174.99999999999858
6,2,5,0.0797000000000001,174.99999999999736
6,2,6,0.1079000000000005,174.99999999999676
6,2,7,0.1296000000000002,174.99999999999733
6,2,8,0.1342999999999996,174.99999999999827
6,2,9,0.1285000000000004,174.99999999999713
6,2,10,0.1121000000000006,174.99999999999667
6,2,11,0.0840000000000002,174.99999999999736
6,2,12,0.0620999999999999,174.99999999999793
6,2,13,0.0397999999999995,174.9999999999995
6,2,14,0.0229999999999996,175.00000000000057
6,2,15,0.0122999999999998,175.00000000000026
6,2,16,0.0052999999999999,175.00000000000009
6,2,17,0.0025999999999999,175.00000000000003
6,2,18,0.0007999999999999,174.99999999999997
6,2,19,0.0003999999999999,175.0
6,2,20,9.999999999999862e-5,175.0
6,3,2,0.0041999999999999,135.0
6,3,3,0.0172999999999998,135.00000000000023
6,3,4,0.0388999999999997,134.99999999999957
6,3,5,0.0757000000000005,134.99999999999852
6,3,6,0.1073000000000011,134.99999999999852
6,3,7,0.1409999999999996,135.0000000000004
6,3,8,0.1567999999999978,135.0000000000013
6,3,9,0.1408999999999996,135.0000000000004
6,3,10,0.1139000000000013,134.99999999999852
6,3,11,0.0869000000000007,134.99999999999852
6,3,12,0.0561000000000001,134.99999999999903
6,3,13,0.0334999999999996,134.99999999999997
6,3,14,0.0167999999999998,135.00000000000023
6,3,15,0.0068999999999999,134.99999999999994
6,3,16,0.0020999999999999,134.99999999999997
6,3,17,0.0010999999999999,134.99999999999997
6,3,18,0.0003999999999999,135.0
6,3,19,0.0001999999999999,135.0
6,4,2,0.0032999999999999,94.99999999999994
6,4,3,0.0113999999999999,95.00000000000006
6,4,4,0.0314999999999997,95.00000000000033
6,4,5,0.0638000000000005,94.99999999999883
6,4,6,0.1098000000000017,94.99999999999808
6,4,7,0.1507999999999992,95.00000000000055
6,4,8,0.1695999999999971,95.00000000000126
6,4,9,0.1575999999999984,95.00000000000092
6,4,10,0.126300000000002,94.99999999999812
6,4,11,0.0867000000000011,94.9999999999982
6,4,12,0.0513000000000002,94.99999999999918
6,4,13,0.0233999999999998,95.00000000000033
6,4,14,0.0100999999999999,95.00000000000004
6,4,15,0.0031999999999999,94.99999999999994
6,4,16,0.0010999999999999,94.99999999999986
6,4,17,9.999999999999968e-5,94.99999999999989
6,5,2,0.0012,55.00000000000011
6,5,3,0.0058,55.000000000000064
6,5,4,0.022,55.000000000000384
6,5,5,0.0576000000000009,54.99999999999969
6,5,6,0.1008000000000024,54.9999999999991
6,5,7,0.1587999999999997,55.00000000000035
6,5,8,0.1968999999999957,55.00000000000119
6,5,9,0.1821999999999972,55.00000000000093
6,5,10,0.1373000000000019,54.999999999999694
6,5,11,0.0756000000000015,54.99999999999923
6,5,12,0.0403000000000003,55.0
6,5,13,0.0153,55.00000000000031
6,5,14,0.0052,55.000000000000085
6,5,15,0.0009,55.00000000000011
6,5,16,0.0001,55.000000000000114
7,1,4,0.0004999999999999,964.0
7,1,5,0.0016999999999999,964.0
7,1,6,0.0039999999999999,964.0000000000008
7,1,7,0.0062999999999999,963.9999999999998
7,1,8,0.0112999999999998,964.0000000000013
7,1,9,0.0214999999999996,964.0000000000022
7,1,10,0.0385999999999995,964.0000000000005
7,1,11,0.0508999999999997,963.9999999999995
7,1,12,0.0735,963.9999999999962
7,1,13,0.0880000000000002,963.9999999999958
7,1,14,0.1066000000000005,963.9999999999922
7,1,15,0.1115000000000006,963.9999999999897
7,1,16,0.1106000000000006,963.99999999999
7,1,17,0.1004000000000004,963.999999999994
7,1,18,0.0898000000000003,963.9999999999956
7,1,19,0.0647999999999999,963.999999999996
7,1,20,0.0512999999999997,963.9999999999995
7,1,21,0.0311999999999994,964.0000000000044
7,1,22,0.0182999999999996,964.0000000000026
7,1,23,0.0115999999999998,964.0000000000016
7,1,24,0.0041999999999999,964.0000000000008
7,1,25,0.0019999999999999,964.0
7,1,26,0.0008999999999999,964.0
7,1,27,0.0002999999999999,964.0
7,1,28,0.0001999999999999,964.0
7,2,2,0.0067999999999999,163.9999999999999
7,2,3,0.0210999999999996,164.0000000000006
7,2,4,0.0458999999999995,163.99999999999946
7,2,5,0.0749,163.999999999998
7,2,6,0.0939000000000002,163.999999999998
7,2,7,0.1066000000000004,163.9999999999971
7,2,8,0.1191000000000005,163.9999999999969
7,2,9,0.1100000000000004,163.999999999997
7,2,10,0.1055000000000004,163.9999999999972
7,2,11,0.0913000000000002,163.999999999998
7,2,12,0.0807,163.999999999998
7,2,13,0.0576999999999997,163.9999999999986
7,2,14,0.0355999999999994,164.0
7,2,15,0.0228999999999995,164.0000000000006
7,2,16,0.0142999999999997,164.00000000000043
7,2,17,0.0065999999999999,163.9999999999999
7,2,18,0.0037999999999999,164.00000000000009
7,2,19,0.0018999999999999,163.99999999999991
7,2,20,0.0008999999999999,163.99999999999997
7,2,21,0.0003999999999999,164.0
7,2,23,9.99999999999985e-5,164.0
7,3,2,0.0051999999999999,123.99999999999994
7,3,3,0.0140999999999997,124.00000000000011
7,3,4,0.0347999999999994,124.00000000000004
7,3,5,0.0644999999999999,123.99999999999824
7,3,6,0.0955000000000003,123.99999999999756
7,3,7,0.1136000000000006,123.99999999999758
7,3,8,0.1283000000000003,123.999999999998
7,3,9,0.1338999999999997,123.9999999999985
7,3,10,0.1182000000000007,123.99999999999758
7,3,11,0.1057000000000005,123.99999999999758
7,3,12,0.0739,123.99999999999758
7,3,13,0.0464999999999996,123.99999999999942
7,3,14,0.0341999999999994,124.00000000000009
7,3,15,0.0177999999999996,124.00000000000024
7,3,16,0.0084999999999998,123.99999999999994
7,3,17,0.0034999999999999,124.00000000000011
7,3,18,0.0009999999999999,124.0
7,3,19,0.0004999999999999,124.0
7,3,20,0.0002999999999999,124.0
7,4,2,0.0032999999999999,83.99999999999994
7,4,3,0.0102999999999998,84.00000000000001
7,4,4,0.0280999999999996,84.0000000000001
7,4,5,0.0554,83.99999999999899
7,4,6,0.0849000000000006,83.9999999999987
7,4,7,0.1223000000000013,83.99999999999838
7,4,8,0.1386999999999997,83.99999999999949
7,4,9,0.1535999999999979,84.00000000000001
7,4,10,0.1361,83.99999999999929
7,4,11,0.1122000000000011,83.99999999999848
7,4,12,0.0719000000000003,83.9999999999987
7,4,13,0.0471999999999998,83.99999999999928
7,4,14,0.0224999999999997,84.0000000000001
7,4,15,0.0084999999999999,83.99999999999986
7,4,16,0.0033999999999999,83.99999999999994
7,4,17,0.0010999999999999,83.99999999999987
7,4,18,0.0004999999999999,83.99999999999989
7,5,2,0.0014,44.0000000000001
7,5,3,0.0034999999999999,44.00000000000016
7,5,4,0.0166999999999999,44.00000000000025
7,5,5,0.0416000000000001,44.0
7,5,6,0.0809000000000013,43.99999999999945
7,5,7,0.1271000000000023,43.99999999999938
7,5,8,0.1674999999999979,43.999999999999936
7,5,9,0.1837999999999961,44.00000000000001
7,5,10,0.1546999999999993,43.99999999999991
7,5,11,0.1097000000000021,43.99999999999933
7,5,12,0.0647000000000008,43.99999999999951
7,5,13,0.0313999999999998,44.00000000000031
7,5,14,0.0124999999999999,44.00000000000019
7,5,15,0.0030999999999999,44.00000000000015
7,5,16,0.0014,44.0000000000001
8,1,3,9.999999999999876e-5,951.0
8,1,4,0.0006999999999999,950.9999999999998
8,1,5,0.0004999999999999,951.0
8,1,6,0.0019999999999999,950.9999999999995
8,1,7,0.0047999999999999,951.0
8,1,8,0.0077999999999999,950.9999999999984
8,1,9,0.0109999999999998,951.0000000000016
8,1,10,0.0202999999999996,951.000000000003
8,1,11,0.0318999999999994,951.0000000000032
8,1,12,0.0415999999999996,950.9999999999962
8,1,13,0.0584999999999999,950.9999999999948
8,1,14,0.0772000000000002,950.9999999999948
8,1,15,0.0871000000000003,950.9999999999948
8,1,16,0.0983000000000005,950.9999999999948
8,1,17,0.1003000000000006,950.9999999999948
8,1,18,0.1008000000000006,950.9999999999948
8,1,19,0.0905000000000004,950.9999999999948
8,1,20,0.0826000000000003,950.9999999999948
8,1,21,0.0561999999999998,950.9999999999948
8,1,22,0.0461999999999997,950.9999999999956
8,1,23,0.0329999999999995,951.0000000000022
8,1,24,0.0205999999999996,951.000000000003
8,1,25,0.0134999999999998,951.0000000000028
8,1,26,0.0066999999999999,950.9999999999986
8,1,27,0.0041999999999999,951.0000000000002
8,1,28,0.0025999999999999,951.0
8,1,29,0.0003999999999999,951.0
8,1,30,0.0001999999999999,951.0
8,1,31,0.0003999999999999,951.0
8,2,2,0.0075999999999999,150.9999999999999
8,2,3,0.0191999999999996,151.00000000000043
8,2,4,0.0398999999999995,150.99999999999943
8,2,5,0.0642999999999999,150.9999999999991
8,2,6,0.0865000000000002,150.99999999999906
8,2,7,0.0964000000000004,150.99999999999906
8,2,8,0.1014000000000004,150.99999999999906
8,2,9,0.1036000000000005,150.99999999999906
8,2,10,0.0976000000000004,150.99999999999906
8,2,11,0.0917000000000003,150.99999999999906
8,2,12,0.0854000000000002,150.9999999999991
8,2,13,0.0671999999999999,150.9999999999991
8,2,14,0.0466999999999996,150.99999999999926
8,2,15,0.0333999999999994,151.00000000000026
8,2,16,0.0228999999999996,151.00000000000043
8,2,17,0.0170999999999997,151.00000000000043
8,2,18,0.0096999999999998,151.0
8,2,19,0.0041999999999999,151.00000000000003
8,2,20,0.0027999999999999,151.0
8,2,21,0.0012999999999999,150.99999999999997
8,2,22,0.0006999999999999,150.99999999999997
8,2,23,0.0002999999999999,151.0
8,2,25,9.999999999999862e-5,151.0
8,3,2,0.0047999999999999,111.00000000000004
8,3,3,0.0148999999999997,111.00000000000044
8,3,4,0.0334999999999994,111.00000000000034
8,3,5,0.0586999999999997,110.99999999999864
8,3,6,0.0832000000000001,110.99999999999794
8,3,7,0.0952000000000002,110.99999999999744
8,3,8,0.1125000000000005,110.99999999999744
8,3,9,0.1222000000000006,110.99999999999746
8,3,10,0.1199000000000006,110.99999999999746
8,3,11,0.0990000000000003,110.99999999999731
8,3,12,0.0825,110.99999999999795
8,3,13,0.0645999999999998,110.99999999999864
8,3,14,0.0475999999999996,110.99999999999912
8,3,15,0.0303999999999994,111.0000000000006
8,3,16,0.0151999999999997,111.00000000000044
8,3,17,0.0085999999999998,110.99999999999996
8,3,18,0.0039999999999999,111.00000000000009
8,3,19,0.0017999999999999,110.99999999999996
8,3,20,0.0009999999999999,111.0
8,3,21,0.0001999999999999,111.0
8,3,22,0.0001999999999999,111.0
8,4,2,0.0033999999999999,70.99999999999993
8,4,3,0.0102999999999998,70.99999999999996
8,4,4,0.0264999999999995,71.0
8,4,5,0.0440999999999996,70.99999999999933
8,4,6,0.0715000000000001,70.99999999999902
8,4,7,0.1005000000000006,70.99999999999899
8,4,8,0.1284000000000005,70.99999999999912
8,4,9,0.1365999999999995,70.99999999999969
8,4,10,0.1364999999999996,70.99999999999967
8,4,11,0.1183000000000008,70.99999999999892
8,4,12,0.0865000000000003,70.99999999999899
8,4,13,0.0628,70.9999999999991
8,4,14,0.0377999999999995,70.9999999999996
8,4,15,0.0199999999999996,71.0
8,4,16,0.0112999999999998,71.0
8,4,17,0.0038999999999999,70.99999999999993
8,4,18,0.0006999999999999,70.99999999999989
8,4,19,0.0006999999999999,70.99999999999989
8,4,20,0.0001999999999999,70.99999999999989
8,5,2,0.0012999999999999,31.00000000000011
8,5,3,0.0044999999999999,31.00000000000012
8,5,4,0.0133999999999999,31.000000000000103
8,5,5,0.0347999999999998,31.00000000000005
8,5,6,0.0633000000000005,30.99999999999969
8,5,7,0.1001000000000015,30.99999999999945
8,5,8,0.1567999999999985,31.000000000000018
8,5,9,0.1631999999999978,31.000000000000107
8,5,10,0.1555999999999986,31.000000000000004
8,5,11,0.1276000000000018,30.9999999999995
8,5,12,0.0905000000000012,30.99999999999952
8,5,13,0.0509000000000002,30.999999999999904
8,5,14,0.0232999999999998,31.000000000000107
8,5,15,0.0096999999999999,31.000000000000103
8,5,16,0.0039999999999999,31.000000000000146
8,5,17,0.0006999999999999,31.00000000000011
8,5,18,0.0001999999999999,31.000000000000117
8,5,20,9.999999999999968e-5,31.000000000000117
9,1,4,0.0003999999999999,936.0
9,1,5,0.0003999999999999,936.0
9,1,6,0.0012999999999999,935.9999999999998
9,1,7,0.0021999999999999,936.0
9,1,8,0.0033999999999999,936.0000000000005
9,1,9,0.0061999999999999,935.9999999999995
9,1,10,0.0130999999999998,936.0000000000024
